timestamp,station_id,temperature,pressure,humidity,event_id,anomaly,anomaly_type
2025-12-28 19:00:00+00:00,LUCKNOW_001,13.1,1003.2,95.0,SPIKE_0042,False,NORMAL
2025-09-07 18:00:00+00:00,LUCKNOW_001,28.6,992.4,95.0,FROZEN_0151,False,NORMAL
2025-04-21 06:00:00+00:00,LUCKNOW_001,39.1,993.5,34.0,MISSING_0066,False,NORMAL
2025-02-26 07:00:00+00:00,LUCKNOW_001,26.1,1006.0,48.0,FROZEN_0142,False,NORMAL
2025-12-07 13:00:00+00:00,LUCKNOW_001,18.4,1002.9,71.0,SPIKE_0091,False,NORMAL
2025-03-08 12:00:00+00:00,LUCKNOW_001,27.6,993.9,34.0,MISSING_0084,False,NORMAL
2025-10-02 08:00:00+00:00,LUCKNOW_001,30.0,993.9,73.0,STEP_0101,False,NORMAL
2025-11-14 18:00:00+00:00,LUCKNOW_001,14.7,1002.4,76.0,FROZEN_0148,False,NORMAL
2025-01-08 01:00:00+00:00,LUCKNOW_001,11.2,1001.2,90.0,DRIFT_0284,False,NORMAL
2025-01-27 16:00:00+00:00,LUCKNOW_001,12.3,998.1,89.0,DRIFT_0246,False,NORMAL
2025-10-12 10:00:00+00:00,LUCKNOW_001,28.3,996.3,54.0,DRIFT_0294,False,NORMAL
2025-12-21 10:00:00+00:00,LUCKNOW_001,15.5,1002.7,80.0,DRIFT_0259,False,NORMAL
2025-07-20 19:00:00+00:00,LUCKNOW_001,29.2,987.7,90.0,STEP_0096,False,NORMAL
2025-07-18 01:00:00+00:00,LUCKNOW_001,27.2,988.7,92.0,DRIFT_0170,False,NORMAL
2025-07-08 02:00:00+00:00,LUCKNOW_001,32.2,985.9,76.0,DRIFT_0270,False,NORMAL
2025-01-13 05:00:00+00:00,LUCKNOW_001,16.9,1005.5,80.0,MISSING_0202,False,NORMAL
2025-12-30 20:00:00+00:00,LUCKNOW_001,8.4,1000.2,100.0,MISSING_0174,False,NORMAL
2025-12-07 12:00:00+00:00,LUCKNOW_001,19.1,1002.1,67.0,SPIKE_0038,False,NORMAL
2025-01-10 13:00:00+00:00,LUCKNOW_001,17.0,1004.5,72.0,SPIKE_0104,False,NORMAL
2025-10-11 17:00:00+00:00,LUCKNOW_001,21.8,997.8,83.0,DRIFT_0294,False,NORMAL
2025-12-06 21:00:00+00:00,LUCKNOW_001,11.6,1003.6,91.0,MISSING_0107,False,NORMAL
2025-12-02 11:00:00+00:00,LUCKNOW_001,22.5,998.6,52.0,MISSING_0104,False,NORMAL
2025-11-09 07:00:00+00:00,LUCKNOW_001,26.7,999.9,39.0,NORMAL_0124,False,NORMAL
2025-01-11 03:00:00+00:00,LUCKNOW_001,9.4,1007.4,96.0,NORMAL_0271,False,NORMAL
2025-03-18 06:00:00+00:00,LUCKNOW_001,29.9,999.4,34.0,DRIFT_0213,False,NORMAL
2025-08-31 17:00:00+00:00,LUCKNOW_001,27.5,989.3,95.0,NORMAL_0107,False,NORMAL
2025-06-08 21:00:00+00:00,LUCKNOW_001,32.4,987.1,53.0,MISSING_0217,False,NORMAL
2025-09-29 14:00:00+00:00,LUCKNOW_001,31.0,989.6,83.0,SPIKE_0018,False,NORMAL
2025-08-20 07:00:00+00:00,LUCKNOW_001,31.4,988.9,73.0,STEP_0012,False,NORMAL
2025-06-19 20:00:00+00:00,LUCKNOW_001,26.9,984.5,97.0,FROZEN_0263,False,NORMAL
2025-10-15 06:00:00+00:00,LUCKNOW_001,30.4,999.3,45.0,DRIFT_0168,False,NORMAL
2025-12-14 13:00:00+00:00,LUCKNOW_001,19.6,1003.2,73.0,MISSING_0228,False,NORMAL
2025-03-06 06:00:00+00:00,LUCKNOW_001,23.7,999.9,35.0,SPIKE_0022,False,NORMAL
2025-03-06 22:00:00+00:00,LUCKNOW_001,11.5,996.3,88.0,SPIKE_0049,False,NORMAL
2025-07-17 07:00:00+00:00,LUCKNOW_001,38.587920456472204,986.8,89.0,STEP_0151,True,STEP_CHANGE
2025-05-13 19:00:00+00:00,LUCKNOW_001,26.82514922722121,988.4,41.0,DRIFT_0171,True,DRIFT
2025-04-04 15:00:00+00:00,LUCKNOW_001,27.9,994.4,38.0,MISSING_0021,False,NORMAL
2025-08-24 16:00:00+00:00,LUCKNOW_001,27.9,987.3,93.0,SPIKE_0127,False,NORMAL
2025-12-07 11:00:00+00:00,LUCKNOW_001,20.8,1002.0,56.0,FROZEN_0059,False,NORMAL
2025-03-11 07:00:00+00:00,LUCKNOW_001,31.0,1000.7,39.0,MISSING_0003,False,NORMAL
2025-08-01 15:00:00+00:00,LUCKNOW_001,19.07381070802379,987.7,91.0,STEP_0074,True,STEP_CHANGE
2025-01-17 21:00:00+00:00,LUCKNOW_001,11.1,1003.6,94.0,NORMAL_0249,False,NORMAL
2025-03-25 18:00:00+00:00,LUCKNOW_001,21.7,993.4,64.0,FROZEN_0005,False,NORMAL
2025-03-31 17:00:00+00:00,LUCKNOW_001,22.2,994.8,43.0,SPIKE_0190,False,NORMAL
2025-04-30 22:00:00+00:00,LUCKNOW_001,27.3,994.7,63.0,DRIFT_0091,False,NORMAL
2025-09-28 16:00:00+00:00,LUCKNOW_001,29.5,992.5,86.0,MISSING_0163,False,NORMAL
2025-07-21 19:00:00+00:00,LUCKNOW_001,29.3,987.6,88.0,STEP_0167,False,NORMAL
2025-06-10 05:00:00+00:00,LUCKNOW_001,38.9,987.6,43.0,MISSING_0192,False,NORMAL
2025-04-09 07:00:00+00:00,LUCKNOW_001,36.7,995.9,40.0,NORMAL_0205,False,NORMAL
2025-03-02 20:00:00+00:00,LUCKNOW_001,18.4,997.2,65.0,DRIFT_0245,False,NORMAL
2025-09-20 03:00:00+00:00,LUCKNOW_001,28.3,993.7,91.0,MISSING_0231,False,NORMAL
2025-06-27 23:00:00+00:00,LUCKNOW_001,29.2,985.9,90.0,FROZEN_0234,False,NORMAL
2025-01-27 08:00:00+00:00,LUCKNOW_001,22.8,998.9,42.0,FROZEN_0043,False,NORMAL
2025-05-04 19:00:00+00:00,LUCKNOW_001,28.5,991.5,51.0,DRIFT_0214,False,NORMAL
2025-02-28 19:00:00+00:00,LUCKNOW_001,21.0,998.0,82.0,NORMAL_0177,False,NORMAL
2025-12-28 20:00:00+00:00,LUCKNOW_001,12.7,1002.9,95.0,STEP_0008,False,NORMAL
2025-08-29 02:00:00+00:00,LUCKNOW_001,28.4,990.6,87.0,DRIFT_0030,False,NORMAL
2025-07-13 23:00:00+00:00,LUCKNOW_001,26.1,987.5,97.0,DRIFT_0132,False,NORMAL
2025-07-05 05:00:00+00:00,LUCKNOW_001,32.2,986.2,75.0,MISSING_0119,False,NORMAL
2025-10-10 09:00:00+00:00,LUCKNOW_001,31.1,996.9,51.0,DRIFT_0004,False,NORMAL
2025-07-18 09:00:00+00:00,LUCKNOW_001,29.8,988.2,59.0,FROZEN_0177,True,FROZEN_SENSOR
2025-09-15 17:00:00+00:00,LUCKNOW_001,,,,MISSING_0241,True,MISSING_DATA
2025-08-15 21:00:00+00:00,LUCKNOW_001,28.5,988.3,91.0,DRIFT_0261,False,NORMAL
2025-12-27 17:00:00+00:00,LUCKNOW_001,11.9,1003.3,95.0,STEP_0232,False,NORMAL
2025-11-11 05:00:00+00:00,LUCKNOW_001,24.2,1001.7,48.0,MISSING_0142,False,NORMAL
2025-10-12 03:00:00+00:00,LUCKNOW_001,24.1,999.6,75.0,NORMAL_0111,False,NORMAL
2025-07-06 19:00:00+00:00,LUCKNOW_001,30.9,984.6,80.0,MISSING_0175,False,NORMAL
2025-03-29 02:00:00+00:00,LUCKNOW_001,20.8,994.8,45.0,DRIFT_0068,False,NORMAL
2025-02-26 09:00:00+00:00,LUCKNOW_001,28.1,1003.3,43.0,FROZEN_0167,False,NORMAL
2025-12-24 01:00:00+00:00,LUCKNOW_001,12.9,1000.9,94.0,SPIKE_0119,False,NORMAL
2025-07-26 18:00:00+00:00,LUCKNOW_001,29.7,983.0,80.0,NORMAL_0078,False,NORMAL
2025-09-04 05:00:00+00:00,LUCKNOW_001,31.2,990.7,76.0,NORMAL_0256,False,NORMAL
2025-10-17 23:00:00+00:00,LUCKNOW_001,19.3,997.9,96.0,DRIFT_0034,False,NORMAL
2025-12-03 08:00:00+00:00,LUCKNOW_001,14.9,1003.1,43.0,FROZEN_0014,True,FROZEN_SENSOR
2025-05-03 06:00:00+00:00,LUCKNOW_001,35.3,994.3,37.0,MISSING_0124,False,NORMAL
2025-03-21 13:00:00+00:00,LUCKNOW_001,30.5,996.5,28.0,FROZEN_0117,False,NORMAL
2025-08-10 09:00:00+00:00,LUCKNOW_001,32.8,989.5,69.0,STEP_0162,False,NORMAL
2025-09-30 02:00:00+00:00,LUCKNOW_001,,,,MISSING_0292,True,MISSING_DATA
2025-03-14 07:00:00+00:00,LUCKNOW_001,32.6,996.7,40.0,MISSING_0027,False,NORMAL
2025-11-07 08:00:00+00:00,LUCKNOW_001,28.7,999.8,39.0,FROZEN_0145,False,NORMAL
2025-04-05 18:00:00+00:00,LUCKNOW_001,25.0,992.7,40.0,MISSING_0021,False,NORMAL
2025-03-03 06:00:00+00:00,LUCKNOW_001,19.3,999.9,29.0,FROZEN_0073,True,FROZEN_SENSOR
2025-07-27 20:00:00+00:00,LUCKNOW_001,28.9,982.7,90.0,STEP_0082,False,NORMAL
2025-08-31 22:00:00+00:00,LUCKNOW_001,25.9,987.5,97.0,STEP_0165,False,NORMAL
2025-03-27 10:00:00+00:00,LUCKNOW_001,36.9,989.5,26.0,FROZEN_0213,False,NORMAL
2025-10-29 11:00:00+00:00,LUCKNOW_001,27.7,996.3,70.0,DRIFT_0211,False,NORMAL
2025-11-08 03:00:00+00:00,LUCKNOW_001,18.1,1002.3,75.0,NORMAL_0124,False,NORMAL
2025-06-21 11:00:00+00:00,LUCKNOW_001,33.9,984.0,64.0,STEP_0236,False,NORMAL
2025-01-27 16:00:00+00:00,LUCKNOW_001,12.3,998.1,89.0,FROZEN_0248,False,NORMAL
2025-04-13 01:00:00+00:00,LUCKNOW_001,23.6,994.8,68.0,SPIKE_0299,False,NORMAL
2025-11-12 03:00:00+00:00,LUCKNOW_001,17.1,1002.2,72.0,SPIKE_0287,False,NORMAL
2025-07-21 18:00:00+00:00,LUCKNOW_001,29.7,987.8,86.0,STEP_0016,False,NORMAL
2025-05-24 05:00:00+00:00,LUCKNOW_001,32.6,990.0,61.0,DRIFT_0020,False,NORMAL
2025-09-05 12:00:00+00:00,LUCKNOW_001,40.704976812720226,989.5,81.0,STEP_0184,True,STEP_CHANGE
2025-09-17 18:00:00+00:00,LUCKNOW_001,,,,MISSING_0258,True,MISSING_DATA
2025-09-07 01:00:00+00:00,LUCKNOW_001,28.2,992.1,94.0,FROZEN_0151,False,NORMAL
2025-09-13 23:00:00+00:00,LUCKNOW_001,27.4,992.8,95.0,STEP_0154,False,NORMAL
2025-02-19 18:00:00+00:00,LUCKNOW_001,16.0,999.2,85.0,MISSING_0057,False,NORMAL
2025-09-08 20:00:00+00:00,LUCKNOW_001,27.3,993.0,96.0,STEP_0251,False,NORMAL
2025-04-05 05:00:00+00:00,LUCKNOW_001,33.9,996.8,27.0,MISSING_0285,False,NORMAL
2025-07-01 13:00:00+00:00,LUCKNOW_001,29.3,983.0,84.0,STEP_0208,False,NORMAL
2025-07-28 06:00:00+00:00,LUCKNOW_001,39.08697293283061,984.3,82.0,STEP_0082,True,STEP_CHANGE
2025-07-14 21:00:00+00:00,LUCKNOW_001,26.8,987.1,97.0,MISSING_0085,False,NORMAL
2025-09-15 05:00:00+00:00,LUCKNOW_001,30.7,992.7,80.0,MISSING_0241,False,NORMAL
2025-09-05 22:00:00+00:00,LUCKNOW_001,27.5,991.7,96.0,FROZEN_0232,False,NORMAL
2025-05-02 19:00:00+00:00,LUCKNOW_001,28.4,992.4,56.0,MISSING_0124,False,NORMAL
2025-07-21 11:00:00+00:00,LUCKNOW_001,33.1,986.0,69.0,STEP_0271,False,NORMAL
2025-05-19 18:00:00+00:00,LUCKNOW_001,6.067131099269897,989.6,62.0,SPIKE_0067,True,SPIKE
2025-08-16 13:00:00+00:00,LUCKNOW_001,33.2,985.7,68.0,MISSING_0288,False,NORMAL
2025-04-14 19:00:00+00:00,LUCKNOW_001,25.9,995.7,68.0,MISSING_0268,False,NORMAL
2025-04-17 15:00:00+00:00,LUCKNOW_001,30.0,990.0,51.0,SPIKE_0230,False,NORMAL
2025-08-15 14:00:00+00:00,LUCKNOW_001,31.5,987.7,79.0,STEP_0006,False,NORMAL
2025-05-16 17:00:00+00:00,LUCKNOW_001,32.2,988.9,44.0,DRIFT_0161,False,NORMAL
2025-08-03 15:00:00+00:00,LUCKNOW_001,27.0,990.7,97.0,SPIKE_0136,False,NORMAL
2025-09-13 08:00:00+00:00,LUCKNOW_001,34.2,993.3,62.0,STEP_0083,False,NORMAL
2025-03-17 05:00:00+00:00,LUCKNOW_001,28.2,998.7,43.0,FROZEN_0031,False,NORMAL
2025-10-03 07:00:00+00:00,LUCKNOW_001,28.9,996.2,80.0,STEP_0245,False,NORMAL
2025-06-24 14:00:00+00:00,LUCKNOW_001,32.8,982.7,72.0,DRIFT_0073,False,NORMAL
2025-02-26 16:00:00+00:00,LUCKNOW_001,18.6,1003.7,84.0,MISSING_0286,False,NORMAL
2025-03-10 14:00:00+00:00,LUCKNOW_001,29.83223934893755,1000.8,51.0,DRIFT_0188,True,DRIFT
2025-12-04 14:00:00+00:00,LUCKNOW_001,17.0,1004.8,64.0,FROZEN_0156,False,NORMAL
2025-06-21 23:00:00+00:00,LUCKNOW_001,28.0,985.0,94.0,DRIFT_0223,False,NORMAL
2025-03-24 18:00:00+00:00,LUCKNOW_001,31.7,998.8,67.0,FROZEN_0062,True,FROZEN_SENSOR
2025-09-15 07:00:00+00:00,LUCKNOW_001,32.4,992.1,70.0,FROZEN_0126,False,NORMAL
2025-07-13 05:00:00+00:00,LUCKNOW_001,30.4,988.4,80.0,STEP_0243,False,NORMAL
2025-02-16 23:00:00+00:00,LUCKNOW_001,13.9,999.1,96.0,NORMAL_0156,False,NORMAL
2025-08-19 05:00:00+00:00,LUCKNOW_001,32.1,990.2,75.0,NORMAL_0191,False,NORMAL
2025-11-12 00:00:00+00:00,LUCKNOW_001,15.1,1000.0,79.0,SPIKE_0244,False,NORMAL
2025-07-14 17:00:00+00:00,LUCKNOW_001,27.8,988.3,95.0,DRIFT_0132,False,NORMAL
2025-11-19 02:00:00+00:00,LUCKNOW_001,16.4,1003.9,83.0,SPIKE_0141,False,NORMAL
2025-03-08 07:00:00+00:00,LUCKNOW_001,28.2,995.8,34.0,SPIKE_0175,False,NORMAL
2025-03-06 12:00:00+00:00,LUCKNOW_001,25.6,997.5,35.0,SPIKE_0175,False,NORMAL
2025-08-10 00:00:00+00:00,LUCKNOW_001,27.5,991.3,91.0,FROZEN_0068,False,NORMAL
2025-09-11 09:00:00+00:00,LUCKNOW_001,33.6,990.6,62.0,NORMAL_0007,False,NORMAL
2025-07-08 18:00:00+00:00,LUCKNOW_001,30.3,986.9,89.0,MISSING_0055,False,NORMAL
2025-01-20 06:00:00+00:00,LUCKNOW_001,22.2,1001.5,64.0,FROZEN_0049,False,NORMAL
2025-07-30 22:00:00+00:00,LUCKNOW_001,26.8,984.7,97.0,STEP_0175,False,NORMAL
2025-02-16 00:00:00+00:00,LUCKNOW_001,13.0,996.8,94.0,DRIFT_0258,False,NORMAL
2025-05-18 13:00:00+00:00,LUCKNOW_001,38.3,986.6,40.0,FROZEN_0293,False,NORMAL
2025-03-04 17:00:00+00:00,LUCKNOW_001,25.9,998.4,41.0,FROZEN_0150,True,FROZEN_SENSOR
2025-03-25 03:00:00+00:00,LUCKNOW_001,25.9,998.5,53.0,NORMAL_0077,False,NORMAL
2025-11-14 08:00:00+00:00,LUCKNOW_001,27.9,1002.4,26.0,FROZEN_0148,False,NORMAL
2025-05-01 02:00:00+00:00,LUCKNOW_001,28.8,996.3,60.0,NORMAL_0253,False,NORMAL
2025-04-15 03:00:00+00:00,LUCKNOW_001,27.8,997.5,67.0,SPIKE_0047,False,NORMAL
2025-07-18 13:00:00+00:00,LUCKNOW_001,33.3,987.0,64.0,FROZEN_0088,False,NORMAL
2025-10-21 13:00:00+00:00,LUCKNOW_001,28.8,997.4,73.0,NORMAL_0091,False,NORMAL
2025-01-13 19:00:00+00:00,LUCKNOW_001,12.8,1002.9,96.0,FROZEN_0022,False,NORMAL
2025-12-06 19:00:00+00:00,LUCKNOW_001,6.62381809314799,1004.2,89.0,DRIFT_0181,True,DRIFT
2025-12-15 16:00:00+00:00,LUCKNOW_001,15.1,1003.9,93.0,DRIFT_0235,False,NORMAL
2025-12-06 22:00:00+00:00,LUCKNOW_001,11.1,1003.4,92.0,DRIFT_0149,False,NORMAL
2025-04-19 10:00:00+00:00,LUCKNOW_001,35.5,989.8,44.0,SPIKE_0230,False,NORMAL
2025-03-12 16:00:00+00:00,LUCKNOW_001,24.8,993.9,59.0,NORMAL_0051,False,NORMAL
2025-12-04 03:00:00+00:00,LUCKNOW_001,13.6,1005.7,74.0,NORMAL_0023,False,NORMAL
2025-06-26 16:00:00+00:00,LUCKNOW_001,,,,MISSING_0053,True,MISSING_DATA
2025-01-31 17:00:00+00:00,LUCKNOW_001,14.3,998.4,93.0,DRIFT_0139,False,NORMAL
2025-01-13 11:00:00+00:00,LUCKNOW_001,18.7,1001.3,71.0,FROZEN_0022,False,NORMAL
2025-12-20 08:00:00+00:00,LUCKNOW_001,17.0,1002.3,75.0,STEP_0220,False,NORMAL
2025-12-25 20:00:00+00:00,LUCKNOW_001,12.0,1002.7,96.0,FROZEN_0223,True,FROZEN_SENSOR
2025-05-08 18:00:00+00:00,LUCKNOW_001,30.5,993.1,50.0,FROZEN_0214,False,NORMAL
2025-07-28 13:00:00+00:00,LUCKNOW_001,30.0,983.0,84.0,NORMAL_0128,False,NORMAL
2025-05-16 04:00:00+00:00,LUCKNOW_001,33.5,990.1,44.0,NORMAL_0067,False,NORMAL
2025-08-17 02:00:00+00:00,LUCKNOW_001,31.2,989.3,80.0,STEP_0006,False,NORMAL
2025-09-12 08:00:00+00:00,LUCKNOW_001,34.0,993.1,61.0,MISSING_0223,False,NORMAL
2025-12-20 12:00:00+00:00,LUCKNOW_001,15.9,1002.2,79.0,STEP_0014,False,NORMAL
2025-07-19 09:00:00+00:00,LUCKNOW_001,34.8,985.2,58.0,NORMAL_0294,False,NORMAL
2025-11-25 23:00:00+00:00,LUCKNOW_001,10.5,1002.3,94.0,MISSING_0188,False,NORMAL
2025-02-22 05:00:00+00:00,LUCKNOW_001,21.6,1003.5,67.0,SPIKE_0107,False,NORMAL
2025-10-14 18:00:00+00:00,LUCKNOW_001,20.9,997.0,89.0,MISSING_0062,False,NORMAL
2025-09-03 01:00:00+00:00,LUCKNOW_001,27.8,989.8,92.0,SPIKE_0154,False,NORMAL
2025-07-21 05:00:00+00:00,LUCKNOW_001,31.0,989.6,80.0,MISSING_0215,False,NORMAL
2025-09-11 00:00:00+00:00,LUCKNOW_001,37.40397252574027,990.6,82.0,STEP_0241,True,STEP_CHANGE
2025-08-07 09:00:00+00:00,LUCKNOW_001,34.2,987.8,67.0,DRIFT_0201,False,NORMAL
2025-07-19 14:00:00+00:00,LUCKNOW_001,33.2,984.1,66.0,NORMAL_0294,False,NORMAL
2025-09-16 19:00:00+00:00,LUCKNOW_001,26.3,991.7,93.0,MISSING_0115,False,NORMAL
2025-09-28 14:00:00+00:00,LUCKNOW_001,22.188769117224055,991.5,76.0,STEP_0122,True,STEP_CHANGE
2025-11-16 23:00:00+00:00,LUCKNOW_001,12.6,1003.2,90.0,MISSING_0185,False,NORMAL
2025-09-11 20:00:00+00:00,LUCKNOW_001,28.2,992.2,90.0,MISSING_0161,False,NORMAL
2025-12-09 06:00:00+00:00,LUCKNOW_001,22.4,1004.5,47.0,NORMAL_0285,False,NORMAL
2025-09-26 17:00:00+00:00,LUCKNOW_001,29.3,992.7,88.0,DRIFT_0010,False,NORMAL
2025-10-28 23:00:00+00:00,LUCKNOW_001,20.5,998.3,88.0,DRIFT_0031,False,NORMAL
2025-12-12 06:00:00+00:00,LUCKNOW_001,21.6,1003.4,58.0,SPIKE_0054,False,NORMAL
2025-11-22 17:00:00+00:00,LUCKNOW_001,16.7,1002.7,88.0,SPIKE_0001,False,NORMAL
2025-08-01 22:00:00+00:00,LUCKNOW_001,17.377106835759065,985.7,95.0,STEP_0091,True,STEP_CHANGE
2025-12-30 15:00:00+00:00,LUCKNOW_001,9.6,1000.7,100.0,SPIKE_0020,False,NORMAL
2025-12-13 10:00:00+00:00,LUCKNOW_001,21.3,1001.5,64.0,MISSING_0079,False,NORMAL
2025-09-22 02:00:00+00:00,LUCKNOW_001,29.5,992.5,84.0,MISSING_0289,False,NORMAL
2025-12-12 01:00:00+00:00,LUCKNOW_001,11.2,1001.6,93.0,FROZEN_0211,False,NORMAL
2025-04-14 11:00:00+00:00,LUCKNOW_001,34.2,993.1,38.0,SPIKE_0250,False,NORMAL
2025-09-03 18:00:00+00:00,LUCKNOW_001,28.5,990.3,88.0,STEP_0261,False,NORMAL
2025-07-19 01:00:00+00:00,LUCKNOW_001,28.3,987.7,84.0,MISSING_0261,False,NORMAL
2025-07-21 00:00:00+00:00,LUCKNOW_001,29.4,987.6,87.0,STEP_0272,False,NORMAL
2025-09-10 16:00:00+00:00,LUCKNOW_001,21.100234088263758,990.9,86.0,STEP_0191,True,STEP_CHANGE
2025-08-11 10:00:00+00:00,LUCKNOW_001,27.8,988.2,94.0,STEP_0127,False,NORMAL
2025-12-12 13:00:00+00:00,LUCKNOW_001,20.1,1001.9,70.0,MISSING_0079,False,NORMAL
2025-02-15 11:00:00+00:00,LUCKNOW_001,25.5,996.2,44.0,DRIFT_0283,False,NORMAL
2025-05-11 02:00:00+00:00,LUCKNOW_001,33.4,991.9,49.0,SPIKE_0044,False,NORMAL
