timestamp,station_id,temperature,pressure,humidity,anomaly,anomaly_type
2025-01-05 09:00:00+00:00,LUCKNOW_001,14.7,1002.1,78.0,False,NORMAL
2025-01-05 10:00:00+00:00,LUCKNOW_001,13.6,1002.2,89.0,False,NORMAL
2025-01-05 11:00:00+00:00,LUCKNOW_001,13.9,1001.9,87.0,False,NORMAL
2025-01-05 12:00:00+00:00,LUCKNOW_001,13.7,1001.9,90.0,False,NORMAL
2025-01-05 13:00:00+00:00,LUCKNOW_001,13.6,1002.1,90.0,False,NORMAL
2025-01-05 14:00:00+00:00,LUCKNOW_001,12.9,1002.6,92.0,False,NORMAL
2025-01-05 15:00:00+00:00,LUCKNOW_001,11.3,1002.7,96.0,False,NORMAL
2025-01-05 16:00:00+00:00,LUCKNOW_001,10.8,1002.9,97.0,False,NORMAL
2025-01-05 17:00:00+00:00,LUCKNOW_001,10.4,1002.9,97.0,False,NORMAL
2025-01-05 18:00:00+00:00,LUCKNOW_001,10.3,1002.7,97.0,False,NORMAL
2025-01-05 19:00:00+00:00,LUCKNOW_001,10.0,1002.3,97.0,False,NORMAL
2025-01-05 20:00:00+00:00,LUCKNOW_001,10.1,1001.7,97.0,False,NORMAL
2025-01-05 21:00:00+00:00,LUCKNOW_001,10.0,1001.6,98.0,False,NORMAL
2025-01-05 22:00:00+00:00,LUCKNOW_001,9.0,1001.1,99.0,False,NORMAL
2025-01-05 23:00:00+00:00,LUCKNOW_001,9.6,1001.1,99.0,False,NORMAL
2025-01-06 00:00:00+00:00,LUCKNOW_001,10.0,1001.4,98.0,False,NORMAL
2025-01-06 01:00:00+00:00,LUCKNOW_001,10.3,1002.2,98.0,False,NORMAL
2025-01-06 02:00:00+00:00,LUCKNOW_001,10.8,1002.7,97.0,False,NORMAL
2025-01-06 03:00:00+00:00,LUCKNOW_001,11.1,1003.7,98.0,False,NORMAL
2025-01-06 04:00:00+00:00,LUCKNOW_001,10.8,1004.1,100.0,False,NORMAL
2025-01-06 05:00:00+00:00,LUCKNOW_001,13.0,1004.5,96.0,False,NORMAL
2025-01-06 06:00:00+00:00,LUCKNOW_001,15.2,1003.8,82.0,False,NORMAL
2025-01-06 07:00:00+00:00,LUCKNOW_001,15.7,1002.8,79.0,False,NORMAL
2025-01-06 08:00:00+00:00,LUCKNOW_001,17.8,1002.1,73.0,False,NORMAL
2025-01-06 09:00:00+00:00,LUCKNOW_001,18.0,1001.1,72.0,False,NORMAL
2025-01-06 10:00:00+00:00,LUCKNOW_001,16.0,1000.9,80.0,False,NORMAL
2025-01-06 11:00:00+00:00,LUCKNOW_001,16.0,1000.6,79.0,False,NORMAL
2025-01-06 12:00:00+00:00,LUCKNOW_001,15.0,1000.7,86.0,False,NORMAL
2025-01-06 13:00:00+00:00,LUCKNOW_001,15.2,1000.7,85.0,False,NORMAL
2025-01-06 14:00:00+00:00,LUCKNOW_001,14.4,1001.3,87.0,False,NORMAL
2025-01-06 15:00:00+00:00,LUCKNOW_001,13.0,1001.6,92.0,False,NORMAL
2025-01-06 16:00:00+00:00,LUCKNOW_001,12.7,1002.1,94.0,False,NORMAL
2025-01-06 17:00:00+00:00,LUCKNOW_001,12.2,1002.3,95.0,False,NORMAL
2025-01-06 18:00:00+00:00,LUCKNOW_001,11.9,1002.1,95.0,False,NORMAL
2025-01-06 19:00:00+00:00,LUCKNOW_001,11.9,1001.9,95.0,False,NORMAL
2025-01-06 20:00:00+00:00,LUCKNOW_001,11.7,1001.6,96.0,False,NORMAL
2025-01-06 21:00:00+00:00,LUCKNOW_001,11.8,1001.6,96.0,False,NORMAL
2025-01-06 22:00:00+00:00,LUCKNOW_001,11.3,1002.1,97.0,False,NORMAL
2025-01-06 23:00:00+00:00,LUCKNOW_001,11.2,1002.3,97.0,False,NORMAL
2025-01-07 00:00:00+00:00,LUCKNOW_001,11.9,1002.5,94.0,False,NORMAL
2025-01-07 01:00:00+00:00,LUCKNOW_001,12.0,1002.9,94.0,False,NORMAL
2025-01-07 02:00:00+00:00,LUCKNOW_001,12.3,1003.7,93.0,False,NORMAL
2025-01-07 03:00:00+00:00,LUCKNOW_001,12.5,1004.3,93.0,False,NORMAL
2025-01-07 04:00:00+00:00,LUCKNOW_001,12.4,1004.9,93.0,False,NORMAL
2025-01-07 05:00:00+00:00,LUCKNOW_001,13.6,1004.8,89.0,False,NORMAL
2025-01-07 06:00:00+00:00,LUCKNOW_001,14.7,1004.3,85.0,False,NORMAL
2025-01-07 07:00:00+00:00,LUCKNOW_001,14.8,1003.3,84.0,False,NORMAL
2025-01-07 08:00:00+00:00,LUCKNOW_001,16.0,1002.0,76.0,False,NORMAL
2025-01-07 09:00:00+00:00,LUCKNOW_001,16.4,1000.9,74.0,False,NORMAL
2025-01-07 10:00:00+00:00,LUCKNOW_001,15.1,1000.9,80.0,False,NORMAL
2025-01-07 11:00:00+00:00,LUCKNOW_001,15.1,1001.1,81.0,False,NORMAL
2025-01-07 12:00:00+00:00,LUCKNOW_001,15.1,1001.2,82.0,False,NORMAL
2025-01-07 13:00:00+00:00,LUCKNOW_001,15.0,1001.7,83.0,False,NORMAL
2025-01-07 14:00:00+00:00,LUCKNOW_001,14.5,1002.0,84.0,False,NORMAL
2025-01-07 15:00:00+00:00,LUCKNOW_001,12.7,1002.4,90.0,False,NORMAL
2025-01-07 16:00:00+00:00,LUCKNOW_001,12.6,1002.2,90.0,False,NORMAL
2025-01-07 17:00:00+00:00,LUCKNOW_001,12.4,1002.2,90.0,False,NORMAL
2025-01-07 18:00:00+00:00,LUCKNOW_001,12.3,1001.5,91.0,False,NORMAL
2025-01-07 19:00:00+00:00,LUCKNOW_001,12.1,1001.0,91.0,False,NORMAL
2025-01-07 20:00:00+00:00,LUCKNOW_001,11.7,1000.6,91.0,False,NORMAL
2025-01-07 21:00:00+00:00,LUCKNOW_001,11.5,1000.2,91.0,False,NORMAL
2025-01-07 22:00:00+00:00,LUCKNOW_001,10.6,1000.6,92.0,False,NORMAL
2025-01-07 23:00:00+00:00,LUCKNOW_001,10.4,1000.9,91.0,False,NORMAL
2025-01-08 00:00:00+00:00,LUCKNOW_001,11.1,1000.8,91.0,False,NORMAL
2025-01-08 01:00:00+00:00,LUCKNOW_001,11.2,1001.2,90.0,False,NORMAL
2025-01-08 02:00:00+00:00,LUCKNOW_001,11.4,1002.3,89.0,False,NORMAL
2025-01-08 03:00:00+00:00,LUCKNOW_001,11.8,1003.3,88.0,False,NORMAL
2025-01-08 04:00:00+00:00,LUCKNOW_001,12.0,1004.1,88.0,False,NORMAL
2025-01-08 05:00:00+00:00,LUCKNOW_001,14.9,1004.3,78.0,False,NORMAL
2025-01-08 06:00:00+00:00,LUCKNOW_001,15.7,1004.0,72.0,False,NORMAL
2025-01-08 07:00:00+00:00,LUCKNOW_001,15.8,1002.9,71.0,False,NORMAL
2025-01-08 08:00:00+00:00,LUCKNOW_001,17.6,1002.2,62.0,False,NORMAL
2025-01-08 09:00:00+00:00,LUCKNOW_001,17.9,1001.5,60.0,False,NORMAL
2025-01-08 10:00:00+00:00,LUCKNOW_001,15.7,1001.1,71.0,False,NORMAL
2025-01-08 11:00:00+00:00,LUCKNOW_001,15.7,1000.9,73.0,False,NORMAL
2025-01-08 12:00:00+00:00,LUCKNOW_001,16.9,1001.5,67.0,False,NORMAL
2025-01-08 13:00:00+00:00,LUCKNOW_001,16.9,1001.8,68.0,False,NORMAL
2025-01-08 14:00:00+00:00,LUCKNOW_001,15.7,1002.3,74.0,False,NORMAL
2025-01-08 15:00:00+00:00,LUCKNOW_001,12.5,1002.9,87.0,False,NORMAL
2025-01-08 16:00:00+00:00,LUCKNOW_001,11.7,1002.7,92.0,False,NORMAL
2025-01-08 17:00:00+00:00,LUCKNOW_001,10.7,1003.3,96.0,False,NORMAL
2025-01-08 18:00:00+00:00,LUCKNOW_001,10.1,1002.8,96.0,False,NORMAL
2025-01-08 19:00:00+00:00,LUCKNOW_001,9.8,1002.9,98.0,False,NORMAL
2025-01-08 20:00:00+00:00,LUCKNOW_001,9.2,1002.6,99.0,False,NORMAL
2025-01-08 21:00:00+00:00,LUCKNOW_001,9.3,1002.7,99.0,False,NORMAL
2025-01-08 22:00:00+00:00,LUCKNOW_001,8.1,1002.9,98.0,False,NORMAL
2025-01-08 23:00:00+00:00,LUCKNOW_001,7.9,1002.8,98.0,False,NORMAL
2025-01-09 00:00:00+00:00,LUCKNOW_001,8.7,1003.2,96.0,False,NORMAL
2025-01-09 01:00:00+00:00,LUCKNOW_001,8.3,1004.1,96.0,False,NORMAL
2025-01-09 02:00:00+00:00,LUCKNOW_001,9.1,1004.7,95.0,False,NORMAL
2025-01-09 03:00:00+00:00,LUCKNOW_001,10.1,1005.7,94.0,False,NORMAL
2025-01-09 04:00:00+00:00,LUCKNOW_001,10.9,1006.7,94.0,False,NORMAL
2025-01-09 05:00:00+00:00,LUCKNOW_001,16.2,1007.1,76.0,False,NORMAL
2025-01-09 06:00:00+00:00,LUCKNOW_001,17.6,1006.6,67.0,False,NORMAL
2025-01-09 07:00:00+00:00,LUCKNOW_001,17.9,1005.1,65.0,False,NORMAL
2025-01-09 08:00:00+00:00,LUCKNOW_001,19.5,1004.4,59.0,False,NORMAL
2025-01-09 09:00:00+00:00,LUCKNOW_001,19.7,1003.6,57.0,False,NORMAL
2025-01-09 10:00:00+00:00,LUCKNOW_001,17.4,1003.4,69.0,False,NORMAL
2025-01-09 11:00:00+00:00,LUCKNOW_001,17.4,1003.2,69.0,False,NORMAL
2025-01-09 12:00:00+00:00,LUCKNOW_001,18.0,1003.5,66.0,False,NORMAL
2025-01-09 13:00:00+00:00,LUCKNOW_001,17.1,1003.9,72.0,False,NORMAL
2025-01-09 14:00:00+00:00,LUCKNOW_001,14.9,1004.4,81.0,False,NORMAL
2025-01-09 15:00:00+00:00,LUCKNOW_001,11.9,1005.2,92.0,False,NORMAL
2025-01-09 16:00:00+00:00,LUCKNOW_001,11.6,1005.5,95.0,False,NORMAL
2025-01-09 17:00:00+00:00,LUCKNOW_001,10.4,1005.7,97.0,False,NORMAL
2025-01-09 18:00:00+00:00,LUCKNOW_001,10.9,1005.7,96.0,False,NORMAL
2025-01-09 19:00:00+00:00,LUCKNOW_001,10.2,1005.3,96.0,False,NORMAL
2025-01-09 20:00:00+00:00,LUCKNOW_001,9.2,1005.4,98.0,False,NORMAL
2025-01-09 21:00:00+00:00,LUCKNOW_001,8.9,1005.2,97.0,False,NORMAL
2025-01-09 22:00:00+00:00,LUCKNOW_001,7.1,1005.4,97.0,False,NORMAL
2025-01-09 23:00:00+00:00,LUCKNOW_001,6.9,1005.2,97.0,False,NORMAL
2025-01-10 00:00:00+00:00,LUCKNOW_001,7.4,1005.5,94.0,False,NORMAL
2025-01-10 01:00:00+00:00,LUCKNOW_001,7.3,1006.4,95.0,False,NORMAL
2025-01-10 02:00:00+00:00,LUCKNOW_001,7.5,1007.2,95.0,False,NORMAL
2025-01-10 03:00:00+00:00,LUCKNOW_001,7.9,1008.0,96.0,False,NORMAL
2025-01-10 04:00:00+00:00,LUCKNOW_001,9.4,1008.5,97.0,False,NORMAL
2025-01-10 05:00:00+00:00,LUCKNOW_001,16.0,1009.2,76.0,False,NORMAL
2025-01-10 06:00:00+00:00,LUCKNOW_001,17.9,1008.5,65.0,False,NORMAL
2025-01-10 07:00:00+00:00,LUCKNOW_001,18.1,1007.7,64.0,False,NORMAL
2025-01-10 08:00:00+00:00,LUCKNOW_001,20.4,1006.4,55.0,False,NORMAL
2025-01-10 09:00:00+00:00,LUCKNOW_001,20.4,1005.6,55.0,False,NORMAL
2025-01-10 10:00:00+00:00,LUCKNOW_001,18.1,1004.8,67.0,False,NORMAL
2025-01-10 11:00:00+00:00,LUCKNOW_001,18.1,1004.4,66.0,False,NORMAL
2025-01-10 12:00:00+00:00,LUCKNOW_001,17.9,1004.4,69.0,False,NORMAL
2025-01-10 13:00:00+00:00,LUCKNOW_001,17.0,1004.5,72.0,False,NORMAL
2025-01-10 14:00:00+00:00,LUCKNOW_001,14.9,1004.9,79.0,False,NORMAL
2025-01-10 15:00:00+00:00,LUCKNOW_001,11.8,1005.2,91.0,False,NORMAL
2025-01-10 16:00:00+00:00,LUCKNOW_001,11.1,1005.1,93.0,False,NORMAL
2025-01-10 17:00:00+00:00,LUCKNOW_001,9.9,1005.5,95.0,False,NORMAL
2025-01-10 18:00:00+00:00,LUCKNOW_001,9.9,1005.1,94.0,False,NORMAL
2025-01-10 19:00:00+00:00,LUCKNOW_001,9.8,1005.3,95.0,False,NORMAL
2025-01-10 20:00:00+00:00,LUCKNOW_001,9.5,1005.0,95.0,False,NORMAL
2025-01-10 21:00:00+00:00,LUCKNOW_001,9.6,1005.1,96.0,False,NORMAL
2025-01-10 22:00:00+00:00,LUCKNOW_001,7.6,1005.2,98.0,False,NORMAL
2025-01-10 23:00:00+00:00,LUCKNOW_001,7.3,1005.2,98.0,False,NORMAL
2025-01-11 00:00:00+00:00,LUCKNOW_001,7.8,1005.2,96.0,False,NORMAL
2025-01-11 01:00:00+00:00,LUCKNOW_001,8.0,1005.6,95.0,False,NORMAL
2025-01-11 02:00:00+00:00,LUCKNOW_001,8.8,1006.4,95.0,False,NORMAL
2025-01-11 03:00:00+00:00,LUCKNOW_001,9.4,1007.4,96.0,False,NORMAL
2025-01-11 04:00:00+00:00,LUCKNOW_001,10.5,1008.0,95.0,False,NORMAL
2025-01-11 05:00:00+00:00,LUCKNOW_001,16.6,1007.7,81.0,False,NORMAL
2025-01-11 06:00:00+00:00,LUCKNOW_001,19.1,1006.9,66.0,False,NORMAL
2025-01-11 07:00:00+00:00,LUCKNOW_001,19.4,1005.5,64.0,False,NORMAL
2025-01-11 08:00:00+00:00,LUCKNOW_001,21.6,1004.4,55.0,False,NORMAL
2025-01-11 09:00:00+00:00,LUCKNOW_001,22.1,1003.5,53.0,False,NORMAL
2025-01-11 10:00:00+00:00,LUCKNOW_001,19.1,1002.5,65.0,False,NORMAL
2025-01-11 11:00:00+00:00,LUCKNOW_001,19.1,1002.3,65.0,False,NORMAL
2025-01-11 12:00:00+00:00,LUCKNOW_001,18.3,1002.2,70.0,False,NORMAL
2025-01-11 13:00:00+00:00,LUCKNOW_001,17.5,1002.5,75.0,False,NORMAL
2025-01-11 14:00:00+00:00,LUCKNOW_001,16.0,1003.0,79.0,False,NORMAL
2025-01-11 15:00:00+00:00,LUCKNOW_001,14.0,1003.6,90.0,False,NORMAL
2025-01-11 16:00:00+00:00,LUCKNOW_001,13.4,1004.1,93.0,False,NORMAL
2025-01-11 17:00:00+00:00,LUCKNOW_001,12.5,1004.4,95.0,False,NORMAL
2025-01-11 18:00:00+00:00,LUCKNOW_001,12.8,1004.2,92.0,False,NORMAL
2025-01-11 19:00:00+00:00,LUCKNOW_001,13.2,1004.1,91.0,False,NORMAL
2025-01-11 20:00:00+00:00,LUCKNOW_001,13.4,1003.8,88.0,False,NORMAL
2025-01-11 21:00:00+00:00,LUCKNOW_001,13.6,1003.5,87.0,False,NORMAL
2025-01-11 22:00:00+00:00,LUCKNOW_001,13.2,1003.0,89.0,False,NORMAL
2025-01-11 23:00:00+00:00,LUCKNOW_001,12.9,1003.2,90.0,False,NORMAL
2025-01-12 00:00:00+00:00,LUCKNOW_001,13.2,1003.9,89.0,False,NORMAL
2025-01-12 01:00:00+00:00,LUCKNOW_001,12.3,1004.9,92.0,False,NORMAL
2025-01-12 02:00:00+00:00,LUCKNOW_001,13.2,1005.3,90.0,False,NORMAL
2025-01-12 03:00:00+00:00,LUCKNOW_001,13.3,1005.8,91.0,False,NORMAL
2025-01-12 04:00:00+00:00,LUCKNOW_001,14.1,1006.3,89.0,False,NORMAL
2025-01-12 05:00:00+00:00,LUCKNOW_001,15.8,1006.7,82.0,False,NORMAL
2025-01-12 06:00:00+00:00,LUCKNOW_001,18.1,1006.0,75.0,False,NORMAL
2025-01-12 07:00:00+00:00,LUCKNOW_001,18.5,1005.3,72.0,False,NORMAL
2025-01-12 08:00:00+00:00,LUCKNOW_001,19.0,1004.0,70.0,False,NORMAL
2025-01-12 09:00:00+00:00,LUCKNOW_001,19.2,1003.4,69.0,False,NORMAL
2025-01-12 10:00:00+00:00,LUCKNOW_001,17.8,1002.7,78.0,False,NORMAL
2025-01-12 11:00:00+00:00,LUCKNOW_001,17.7,1002.9,76.0,False,NORMAL
2025-01-12 12:00:00+00:00,LUCKNOW_001,16.7,1003.1,82.0,False,NORMAL
2025-01-12 13:00:00+00:00,LUCKNOW_001,18.2,1003.1,74.0,False,NORMAL
2025-01-12 14:00:00+00:00,LUCKNOW_001,17.8,1003.5,75.0,False,NORMAL
2025-01-12 15:00:00+00:00,LUCKNOW_001,16.3,1004.0,81.0,False,NORMAL
2025-01-12 16:00:00+00:00,LUCKNOW_001,14.1,1004.2,91.0,False,NORMAL
2025-01-12 17:00:00+00:00,LUCKNOW_001,12.2,1004.2,96.0,False,NORMAL
2025-01-12 18:00:00+00:00,LUCKNOW_001,12.0,1003.8,96.0,False,NORMAL
2025-01-12 19:00:00+00:00,LUCKNOW_001,11.9,1003.9,97.0,False,NORMAL
2025-01-12 20:00:00+00:00,LUCKNOW_001,11.3,1003.5,97.0,False,NORMAL
2025-01-12 21:00:00+00:00,LUCKNOW_001,11.4,1003.6,97.0,False,NORMAL
2025-01-12 22:00:00+00:00,LUCKNOW_001,10.9,1003.6,98.0,False,NORMAL
2025-01-12 23:00:00+00:00,LUCKNOW_001,11.0,1003.4,97.0,False,NORMAL
2025-01-13 00:00:00+00:00,LUCKNOW_001,11.3,1003.2,95.0,False,NORMAL
2025-01-13 01:00:00+00:00,LUCKNOW_001,11.3,1003.5,95.0,False,NORMAL
